"Species","RecordID","ExperimentID","SourceID","Type","ObservedHigh","ObservedPoint","PredictedPrHigh","PredictedPoint","PredictedPI_lower","PredictedPI_upper","PIWidth","IntervalCovered","IntervalOverlap","PIObservationModel","LogPredictiveDensityRaw","OriginalRow","ApplicabilityStatus","WarningCodes","AnyMissingInputSite","AnyMissingPredictorSite","UnseenEncodedCategory","UnseenRawResidue","CombinationSeenInTraining","FixedEffectEstimable","Site151OutsideTrainingDomain","Design","Fold","Route","Model","TrainWeighting","FitKey","RunPurpose"
"synthetic_03","SYN_3_3","SYNEXP_3_3","SYNTHETIC_UNEQUAL_V32","interval",,,,0.511198986702003,0.150638950788479,1,0.84936104921152,,TRUE,"one_inflated_beta_report",-0.665913310126532,12,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_03","SYN_3_4","SYNEXP_3_4","SYNTHETIC_UNEQUAL_V32","count",0,0.333333333333333,,0.511198986702003,0,1,1,TRUE,,"beta_binomial_at_observed_Total",-1.70341632709805,13,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_03","SYN_3_5","SYNEXP_3_5","SYNTHETIC_UNEQUAL_V32","exact",1,0.85,,0.511198986702003,0.165955080294106,0.871930388713761,0.705975308419655,TRUE,,"one_inflated_beta_report",-0.811655149323633,14,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_03","SYN_3_6","SYNEXP_3_6","SYNTHETIC_UNEQUAL_V32","interval",,,,0.511198986702003,0.139492256426284,1,0.860507743573716,,TRUE,"one_inflated_beta_report",-0.665913310126532,15,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_04","SYN_4_1","SYNEXP_4_1","SYNTHETIC_UNEQUAL_V32","count",0,0.181818181818182,,0.511198986702003,0.0909090909090909,1,0.909090909090909,TRUE,,"beta_binomial_at_observed_Total",-2.61611256965519,16,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_04","SYN_4_2","SYNEXP_4_2","SYNTHETIC_UNEQUAL_V32","exact",1,0.65,,0.511198986702003,0.152589286330639,0.897128070862913,0.744538784532274,TRUE,,"one_inflated_beta_report",0.382883347274989,17,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_04","SYN_4_3","SYNEXP_4_3","SYNTHETIC_UNEQUAL_V32","interval",,,,0.511198986702003,0.144956828522037,0.941275289616268,0.796318461094231,,TRUE,"one_inflated_beta_report",-0.665913310126532,18,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_04","SYN_4_4","SYNEXP_4_4","SYNTHETIC_UNEQUAL_V32","count",1,0.857142857142857,,0.511198986702003,0,1,1,TRUE,,"beta_binomial_at_observed_Total",-2.15709986781895,19,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_04","SYN_4_5","SYNEXP_4_5","SYNTHETIC_UNEQUAL_V32","exact",0,0.15,,0.511198986702003,0.120096739827201,1,0.879903260172799,TRUE,,"one_inflated_beta_report",-0.702157730913387,20,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_04","SYN_4_6","SYNEXP_4_6","SYNTHETIC_UNEQUAL_V32","interval",,,,0.511198986702003,0.136424673598999,1,0.863575326401001,,TRUE,"one_inflated_beta_report",-0.665913310126532,21,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_04","SYN_4_7","SYNEXP_4_7","SYNTHETIC_UNEQUAL_V32","count",0,0.4,,0.511198986702003,0.1,1,0.9,TRUE,,"beta_binomial_at_observed_Total",-2.04416058760703,22,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_05","SYN_5_1","SYNEXP_5_1","SYNTHETIC_UNEQUAL_V32","count",1,0.666666666666667,,0.511198986702003,0.0395833333333334,0.916666666666667,0.877083333333333,TRUE,,"beta_binomial_at_observed_Total",-2.239962508915,23,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_05","SYN_5_2","SYNEXP_5_2","SYNTHETIC_UNEQUAL_V32","exact",0,0.35,,0.511198986702003,0.171471125502788,1,0.828528874497212,TRUE,,"one_inflated_beta_report",0.42408528183701,24,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_05","SYN_5_3","SYNEXP_5_3","SYNTHETIC_UNEQUAL_V32","interval",,,,0.511198986702003,0.148938957711801,0.969422265732138,0.820483308020337,,TRUE,"one_inflated_beta_report",-0.665913310126532,25,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_05","SYN_5_4","SYNEXP_5_4","SYNTHETIC_UNEQUAL_V32","count",0,0.125,,0.511198986702003,0.125,1,0.875,TRUE,,"beta_binomial_at_observed_Total",-2.47751646675177,26,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_05","SYN_5_5","SYNEXP_5_5","SYNTHETIC_UNEQUAL_V32","exact",1,0.65,,0.511198986702003,0.166516320943927,1,0.833483679056073,TRUE,,"one_inflated_beta_report",0.382883347274989,27,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_05","SYN_5_6","SYNEXP_5_6","SYNTHETIC_UNEQUAL_V32","interval",,,,0.511198986702003,0.158273215050745,1,0.841726784949255,,TRUE,"one_inflated_beta_report",-0.665913310126532,28,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_05","SYN_5_7","SYNEXP_5_7","SYNTHETIC_UNEQUAL_V32","count",1,0.818181818181818,,0.511198986702003,0.0909090909090909,1,0.909090909090909,TRUE,,"beta_binomial_at_observed_Total",-2.50806665709068,29,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_05","SYN_5_8","SYNEXP_5_8","SYNTHETIC_UNEQUAL_V32","exact",0,0.15,,0.511198986702003,0.201492338028431,0.889147214814739,0.687654876786309,FALSE,,"one_inflated_beta_report",-0.702157730913387,30,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_06","SYN_6_1","SYNEXP_6_1","SYNTHETIC_UNEQUAL_V32","count",0,0.333333333333333,,0.511198986702003,0,1,1,TRUE,,"beta_binomial_at_observed_Total",-1.70341632709805,31,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_06","SYN_6_2","SYNEXP_6_2","SYNTHETIC_UNEQUAL_V32","exact",1,0.85,,0.511198986702003,0.176787854463546,1,0.823212145536454,TRUE,,"one_inflated_beta_report",-0.811655149323633,32,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_06","SYN_6_3","SYNEXP_6_3","SYNTHETIC_UNEQUAL_V32","interval",,,,0.511198986702003,0.109773019463855,1,0.890226980536145,,TRUE,"one_inflated_beta_report",-0.665913310126532,33,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_06","SYN_6_4","SYNEXP_6_4","SYNTHETIC_UNEQUAL_V32","count",1,0.666666666666667,,0.511198986702003,0,1,1,TRUE,,"beta_binomial_at_observed_Total",-1.99138061040646,34,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_06","SYN_6_5","SYNEXP_6_5","SYNTHETIC_UNEQUAL_V32","exact",0,0.35,,0.511198986702003,0.142379763487513,1,0.857620236512487,TRUE,,"one_inflated_beta_report",0.42408528183701,35,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_06","SYN_6_6","SYNEXP_6_6","SYNTHETIC_UNEQUAL_V32","interval",,,,0.511198986702003,0.127309703747311,0.903872131210429,0.776562427463117,,TRUE,"one_inflated_beta_report",-0.665913310126532,36,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_06","SYN_6_7","SYNEXP_6_7","SYNTHETIC_UNEQUAL_V32","count",0,0.166666666666667,,0.511198986702003,0.0833333333333333,1,0.916666666666667,TRUE,,"beta_binomial_at_observed_Total",-2.7685604366343,37,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_06","SYN_6_8","SYNEXP_6_8","SYNTHETIC_UNEQUAL_V32","exact",1,0.65,,0.511198986702003,0.151725874886331,1,0.848274125113669,TRUE,,"one_inflated_beta_report",0.382883347274989,38,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_06","SYN_6_9","SYNEXP_6_9","SYNTHETIC_UNEQUAL_V32","interval",,,,0.511198986702003,0.161578039122059,1,0.838421960877941,,TRUE,"one_inflated_beta_report",-0.665913310126532,39,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",1,"joint_bb","Null","species_equal","47a6d4c9a3f65c764f95170827ed2ccaf18b71b2d05b473a01007b5085999fd4","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_1","SYNEXP_7_1","SYNTHETIC_UNEQUAL_V32","count",1,0.857142857142857,,0.495139946403013,0,1,1,TRUE,,"beta_binomial_at_observed_Total",-2.31709784669566,40,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_2","SYNEXP_7_2","SYNTHETIC_UNEQUAL_V32","exact",0,0.15,,0.495139946403013,0.0894954900446237,1,0.910504509955376,TRUE,,"one_inflated_beta_report",-0.390207166578499,41,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_3","SYNEXP_7_3","SYNTHETIC_UNEQUAL_V32","interval",,,,0.495139946403013,0.109202582924519,1,0.890797417075481,,TRUE,"one_inflated_beta_report",-0.736070555005067,42,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_4","SYNEXP_7_4","SYNTHETIC_UNEQUAL_V32","count",0,0.4,,0.495139946403013,0,0.9,0.9,TRUE,,"beta_binomial_at_observed_Total",-1.92558837995369,43,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_5","SYNEXP_7_5","SYNTHETIC_UNEQUAL_V32","exact",1,0.85,,0.495139946403013,0.0853234656394123,1,0.914676534360588,TRUE,,"one_inflated_beta_report",-0.747786545209691,44,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_6","SYNEXP_7_6","SYNTHETIC_UNEQUAL_V32","interval",,,,0.495139946403013,0.101685972271316,1,0.898314027728684,,TRUE,"one_inflated_beta_report",-0.736070555005067,45,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_7","SYNEXP_7_7","SYNTHETIC_UNEQUAL_V32","count",1,0.666666666666667,,0.495139946403013,0,1,1,TRUE,,"beta_binomial_at_observed_Total",-1.63399544545018,46,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_8","SYNEXP_7_8","SYNTHETIC_UNEQUAL_V32","exact",0,0.35,,0.495139946403013,0.0948958839762225,1,0.905104116023777,TRUE,,"one_inflated_beta_report",0.419012843114851,47,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_9","SYNEXP_7_9","SYNTHETIC_UNEQUAL_V32","interval",,,,0.495139946403013,0.153501224776962,0.924178398463582,0.77067717368662,,TRUE,"one_inflated_beta_report",-0.736070555005067,48,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_10","SYNEXP_7_10","SYNTHETIC_UNEQUAL_V32","count",0,0.111111111111111,,0.495139946403013,0,0.888888888888889,0.888888888888889,TRUE,,"beta_binomial_at_observed_Total",-2.73260049814171,49,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_1","SYNEXP_8_1","SYNTHETIC_UNEQUAL_V32","count",0,0.125,,0.495139946403013,0,1,1,TRUE,,"beta_binomial_at_observed_Total",-2.50802548954075,50,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_2","SYNEXP_8_2","SYNTHETIC_UNEQUAL_V32","exact",1,0.65,,0.495139946403013,0.142479016979716,1,0.857520983020284,TRUE,,"one_inflated_beta_report",0.291813084493766,51,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_3","SYNEXP_8_3","SYNTHETIC_UNEQUAL_V32","interval",,,,0.495139946403013,0.131455897544851,0.953679686937231,0.82222378939238,,TRUE,"one_inflated_beta_report",-0.736070555005067,52,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_4","SYNEXP_8_4","SYNTHETIC_UNEQUAL_V32","count",1,0.818181818181818,,0.495139946403013,0.0909090909090909,0.909090909090909,0.818181818181818,TRUE,,"beta_binomial_at_observed_Total",-2.67862407157297,53,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_5","SYNEXP_8_5","SYNTHETIC_UNEQUAL_V32","exact",0,0.15,,0.495139946403013,0.113902718576535,1,0.886097281423465,TRUE,,"one_inflated_beta_report",-0.390207166578499,54,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_6","SYNEXP_8_6","SYNTHETIC_UNEQUAL_V32","interval",,,,0.495139946403013,0.143931619113059,0.997885038875626,0.853953419762567,,TRUE,"one_inflated_beta_report",-0.736070555005067,55,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_7","SYNEXP_8_7","SYNTHETIC_UNEQUAL_V32","count",0,0.285714285714286,,0.495139946403013,0,1,1,TRUE,,"beta_binomial_at_observed_Total",-1.82669558850628,56,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_8","SYNEXP_8_8","SYNTHETIC_UNEQUAL_V32","exact",1,0.85,,0.495139946403013,0.11759749218376,0.978690764711046,0.861093272527286,TRUE,,"one_inflated_beta_report",-0.747786545209691,57,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_9","SYNEXP_8_9","SYNTHETIC_UNEQUAL_V32","interval",,,,0.495139946403013,0.142084172273768,1,0.857915827726232,,TRUE,"one_inflated_beta_report",-0.736070555005067,58,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_10","SYNEXP_8_10","SYNTHETIC_UNEQUAL_V32","count",1,0.6,,0.495139946403013,0.0475000000000001,0.9,0.8525,TRUE,,"beta_binomial_at_observed_Total",-1.94023793891098,59,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_11","SYNEXP_8_11","SYNTHETIC_UNEQUAL_V32","exact",0,0.35,,0.495139946403013,0.140416118040384,1,0.859583881959616,TRUE,,"one_inflated_beta_report",0.419012843114851,60,"unlabelled_projection","",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_1","SYNEXP_9_1","SYNTHETIC_UNEQUAL_V32","count",1,0.666666666666667,,0.495139946403013,0.111111111111111,0.888888888888889,0.777777777777778,TRUE,,"beta_binomial_at_observed_Total",-1.968343788371,61,"unlabelled_projection","",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_2","SYNEXP_9_2","SYNTHETIC_UNEQUAL_V32","exact",0,0.35,,0.495139946403013,0.106885090092994,0.980592603990362,0.873707513897369,TRUE,,"one_inflated_beta_report",0.419012843114851,62,"unlabelled_projection","",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_3","SYNEXP_9_3","SYNTHETIC_UNEQUAL_V32","interval",,,,0.495139946403013,0.0940489397060383,0.966576171738197,0.872527232032159,,TRUE,"one_inflated_beta_report",-0.736070555005067,63,"unlabelled_projection","",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_4","SYNEXP_9_4","SYNTHETIC_UNEQUAL_V32","count",0,0.166666666666667,,0.495139946403013,0.0833333333333333,0.916666666666667,0.833333333333333,TRUE,,"beta_binomial_at_observed_Total",-2.79858319626723,64,"unlabelled_projection","",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_5","SYNEXP_9_5","SYNTHETIC_UNEQUAL_V32","exact",1,0.65,,0.495139946403013,0.108713703923818,0.951891110633573,0.843177406709755,TRUE,,"one_inflated_beta_report",0.291813084493766,65,"unlabelled_projection","",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_6","SYNEXP_9_6","SYNTHETIC_UNEQUAL_V32","interval",,,,0.495139946403013,0.126727833310837,1,0.873272166689163,,TRUE,"one_inflated_beta_report",-0.736070555005067,66,"unlabelled_projection","",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_7","SYNEXP_9_7","SYNTHETIC_UNEQUAL_V32","count",1,0.875,,0.495139946403013,0,1,1,TRUE,,"beta_binomial_at_observed_Total",-2.56757023266612,67,"unlabelled_projection","",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_8","SYNEXP_9_8","SYNTHETIC_UNEQUAL_V32","exact",0,0.15,,0.495139946403013,0.117435533311779,1,0.882564466688221,TRUE,,"one_inflated_beta_report",-0.390207166578499,68,"unlabelled_projection","",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"integration",2,"joint_bb","Null","species_equal","6e620e732be5859082b4674d63b616eff6224bf1df1dd43c9067b2c849425c8d","INTEGRATION_TEST_ONLY"
